UF;COD_CINE_ROTULO;SALARIO_MEDIO
GO;0714S01;9872,75929824562
GO;0714S02;9872,75929824562
GO;0714T01;9872,75929824562
GO;0715E01;9320,04090566038
GO;0715E02;9320,04090566038
GO;0715E03;9320,04090566038
GO;0715F01;9320,04090566038
GO;0715M01;9320,04090566038
GO;0715M02;9320,04090566038
GO;0715P01;9320,04090566038
GO;0715S01;9320,04090566038
GO;0716C01;27934,35
GO;0716E03;9652,3665
GO;0716E05;27934,35
GO;0716M01;3196,47456284153
GO;0716S01;9652,3665
GO;0716S02;9652,3665
GO;0721A01;9132,60864864865
GO;0721E01;4826,18
GO;0721L01;9132,60864864865
GO;0721P01;9132,60864864865
GO;0721P02;9132,60864864865
GO;0721P03;9132,60864864865
GO;0721P04;9132,60864864865
GO;0722C01;2541,05
GO;0722C02;9727,227
GO;0722E01;9727,227
GO;0722P01;9727,227
GO;0722P02;9727,227
GO;0722P03;9727,227
GO;0722P04;9727,227
GO;0724E01;13145,2210638298
GO;0724E02;13145,2210638298
GO;0724E03;13145,2210638298
GO;0724M01;13145,2210638298
GO;0724P01;13145,2210638298
GO;0724R01;13145,2210638298
GO;0725E01;9572,56254480287
GO;0725E02;9572,56254480287
GO;0725E03;9572,56254480287
GO;0725P01;9572,56254480287
GO;0725P02;9572,56254480287
GO;0731A01;5626,92333333333
GO;0731A02;5626,92333333333
GO;0731E01;5626,92333333333
GO;0731E02;5626,92333333333
GO;0731E03;5626,92333333333
GO;0732C01;7989,70342205323
GO;0732C02;7989,70342205323
GO;0732E01;7989,70342205323
GO;0732E02;7989,70342205323
GO;0732E03;7989,70342205323
GO;0732E04;7989,70342205323
GO;0732E05;7989,70342205323
GO;0732G01;7989,70342205323
GO;0732M01;7989,70342205323
GO;0788P01;7989,70342205323
GO;0811A01;8902,50524358974
GO;0811A02;8902,50524358974
GO;0811A03;8902,50524358974
GO;0811A04;8902,50524358974
GO;0811A05;8902,50524358974
GO;0811C01;8902,50524358974
GO;0811E01;8902,50524358974
GO;0811E02;8902,50524358974
GO;0811F01;8902,50524358974
GO;0811I01;8902,50524358974
GO;0811M01;8902,50524358974
GO;0811V01;8902,50524358974
GO;0811Z01;8902,50524358974
GO;0812H01;8902,50524358974
GO;0821E01;5891,811
GO;0821S01;5891,811
GO;0831A01;2531,675
GO;0831E01;2531,675
GO;0831P01;2531,675
GO;0841M01;7286,57538188277
GO;0888P01;8902,50524358974
GO;0911O01;11473,8294230769
GO;0912M01;10441,6388
GO;0913E01;4853,23378470676
GO;0914A01;4693,98296875
GO;0914B01;2893,12
GO;0914O01;6349,31
GO;0914O02;2374,34195876289
GO;0914P01;2229,0482733813
GO;0914R01;2956,02290322581
GO;0915E01;3719,63380952381
GO;0915F01;3686,73403834261
GO;0915F02;4332,65713978495
GO;0915N01;4148,0506300813
GO;0915P01;2766,89055555556
GO;0915T01;4592,66146596859
GO;0916F01;4237,27083333333
GO;0917M01;2375,56083333333
GO;0917P01;11463,22
GO;0918S01;11567,49
GO;0918S02;9539,588
GO;0923S01;4517,36
GO;0988P01;10441,6388
GO;1012E01;1799,54024844721
GO;1013G01;2417,00166666667
GO;1014F01;2706,30384615385
GO;1014G01;2706,30384615385
GO;1015E01;4968,33
GO;1015T01;6636,638
GO;1022S01;8916,17438596491
GO;1031C01;33664,3293103448
GO;1032I01;16216,3983160622
GO;1032S01;6567,39903398927
GO;1032S02;7711,78294268825
GO;1032S03;7711,78294268825
GO;1041C01;1490,64625
GO;1041G01;7824,93
GO;1041T01;4141,185
GO;1041T02;7032,66571428571
GO;1088P01;7032,66571428571
GO;617A01;7180,63695652174
MA;0011A01;2079,13263157895
MA;0011A02;1668,445
MA;0011A03;4155,58078125
MA;0011A04;4592,9368324407
MA;0011A05;3568,04645559211
MA;0011A06;4445,43097560976
MA;0011A07;3661,55666666667
MA;0011A08;5153,51630434783
MA;0011A09;6300
MA;0011A10;4592,9368324407
MA;0111C01;2502,18
MA;0111P01;2502,18
MA;0111P02;2859,05020618557
MA;0112E01;3463,95387216879
MA;0113E01;4666,20055201699
MA;0113E02;4666,20055201699
MA;0113E03;4666,20055201699
MA;0113F01;4666,20055201699
MA;0113P01;4666,20055201699
MA;0114A01;1731,42092783505
MA;0114B01;1988,26616438356
MA;0114C01;25841,369
MA;0114C02;3568,04645559211
MA;0114C03;4965,4
MA;0114C04;1877,33787878788
MA;0114C05;4120,98761904762
MA;0114D01;1152,37411764706
MA;0114E01;2520,35666666667
MA;0114E02;4666,20055201699
MA;0114E03;2855,54957142857
MA;0114E04;4666,20055201699
MA;0114E05;333,206923076923
MA;0114E06;4666,20055201699
MA;0114E07;4666,20055201699
MA;0114F01;1621,603
MA;0114F02;2575,693
MA;0114G01;3626,16111842105
MA;0114M01;4370,259
MA;0114M02;1467,20666666667
MA;0114P01;2935,49333333333
MA;0114Q01;4100,49847826087
MA;0115L02;4333,91698795181
MA;0115L03;4333,91698795181
MA;0115L04;4333,91698795181
MA;0115L05;4333,91698795181
MA;0115L06;4333,91698795181
MA;0115L07;4333,91698795181
MA;0115L08;4333,91698795181
MA;0115L09;4333,91698795181
MA;0115L10;4333,91698795181
MA;0115L11;4333,91698795181
MA;0115L12;4333,91698795181
MA;0115L13;4333,91698795181
MA;0115L14;4333,91698795181
MA;0115L15;4333,91698795181
MA;0115L16;4333,91698795181
MA;0115L17;4333,91698795181
MA;0115L18;4333,91698795181
MA;0115L19;4333,91698795181
MA;0115L20;4333,91698795181
MA;0115L21;4258,66518518519
MA;0188P01;3463,95387216879
MA;0211A01;1742,34666666667
MA;0211C01;1742,34666666667
MA;0211C02;1742,34666666667
MA;0211D01;1742,34666666667
MA;0211F01;1742,34666666667
MA;0211P01;1742,34666666667
MA;0211P02;1742,34666666667
MA;0211P03;1742,34666666667
MA;0211P04;1742,34666666667
MA;0211P05;1742,34666666667
MA;0212D01;2075,87186206897
MA;0212D02;1881,056
MA;0212D03;1764,88636363636
MA;0212D04;1904,3175
MA;0212M01;1127,7
MA;0213A01;1668,445
MA;0213A02;1668,445
MA;0213A03;1668,445
MA;0213H01;1668,445
MA;0215A01;1668,445
MA;0215D01;1668,445
MA;0215M01;1668,445
MA;0215T01;1668,445
MA;0221C01;4900,24571428572
MA;0221T01;4900,24571428572
MA;0223F01;857,52
MA;0231L02;3927,46922794118
MA;0231L03;3927,46922794118
MA;0231L04;3927,46922794118
MA;0231L05;3927,46922794118
MA;0231L06;3927,46922794118
MA;0231L07;3927,46922794118
MA;0231L08;3927,46922794118
MA;0231L09;3927,46922794118
MA;0231L10;3927,46922794118
MA;0231L11;3927,46922794118
MA;0231L12;3927,46922794118
MA;0231L13;3927,46922794118
MA;0231L14;3927,46922794118
MA;0231L15;3927,46922794118
MA;0231L16;3927,46922794118
MA;0231L17;3927,46922794118
MA;0231L18;3927,46922794118
MA;0231L19;3927,46922794118
MA;0231L20;3927,46922794118
MA;0231L21;3927,46922794118
MA;0231L22;4258,66518518519
MA;0288P01;1668,445
MA;0311E01;8708,58657894737
MA;0312A01;4965,4
MA;0312C01;4965,4
MA;0312C02;4965,4
MA;0312G01;4965,4
MA;0312R01;4965,4
MA;0312S01;4965,4
MA;0313P01;2795,33296875
MA;0321C01;4155,58078125
MA;0321J01;4155,58078125
MA;0321P01;4155,58078125
MA;0321R01;4155,58078125
MA;0322A01;2293,48626666667
MA;0322B01;4939,08653179191
MA;0322G01;2003,16870967742
MA;0322M01;1773,0625
MA;0388P01;4155,58078125
MA;0411C01;4202,82740576497
MA;0411G01;4202,82740576497
MA;0412G01;8711,05175251256
MA;0412S01;8711,05175251256
MA;0413A01;4592,9368324407
MA;0413A02;4592,9368324407
MA;0413C01;4592,9368324407
MA;0413E01;4592,9368324407
MA;0413G01;4592,9368324407
MA;0413G02;4592,9368324407
MA;0413G03;4592,9368324407
MA;0413G04;4592,9368324407
MA;0413G05;4592,9368324407
MA;0413G06;4592,9368324407
MA;0413G07;4592,9368324407
MA;0413G08;4592,9368324407
MA;0413G09;4592,9368324407
MA;0413G10;4592,9368324407
MA;0413G11;4592,9368324407
MA;0413G12;4592,9368324407
MA;0413L01;4592,9368324407
MA;0414M01;4592,9368324407
MA;0414P01;3196,80810679612
MA;0414R01;3196,80810679612
MA;0415S01;2014,96041533546
MA;0416G01;14706,2637288136
MA;0416N01;14706,2637288136
MA;0421D01;4939,81944761905
MA;0488P01;4592,9368324407
MA;0511B01;3830,12391304348
MA;0512B01;892,5
MA;0512B02;892,5
MA;0512T01;892,5
MA;0521C01;2286,29072607261
MA;0521E01;2286,29072607261
MA;0531Q01;4342,81175
MA;0531Q02;4219,24466666667
MA;0532G02;2690,345
MA;0532G03;2690,345
MA;0533A01;2717,0675
MA;0533F01;2717,0675
MA;0533F02;2717,0675
MA;0533F03;2717,0675
MA;0542E01;9602,6725
MA;0588P01;2286,29072607261
MA;0612B01;4279,72393939394
MA;0612D01;2535,97818181818
MA;0612G01;13924,3
MA;0612R01;4445,43097560976
MA;0613E01;14577,61
MA;0613J01;14577,61
MA;0614C01;6301,43
MA;0614I01;6301,43
MA;0615S01;5990,24333333333
MA;0615S02;4725,59127226463
MA;0615S03;6156,89145199063
MA;0616E01;6301,43
MA;0616I01;6301,43
MA;0616S01;6301,43
MA;0617A01;14577,61
MA;0617C02;14577,61
MA;0617C03;1967,75387096774
MA;0688P01;6301,43
MA;0710E01;3661,55666666667
MA;0711B01;9096,751
MA;0711E01;9096,751
MA;0711E02;9096,751
MA;0711E03;9096,751
MA;0711E04;9096,751
MA;0711E05;9096,751
MA;0712E01;5514,25166666667
MA;0712E02;5514,25166666667
MA;0712G01;5514,25166666667
MA;0712G02;5514,25166666667
MA;0712S01;5514,25166666667
MA;0713E01;9816,51599009901
MA;0713E02;9816,51599009901
MA;0713E03;9816,51599009901
MA;0713E04;9816,51599009901
MA;0713E05;9816,51599009901
MA;0713E06;9816,51599009901
MA;0713R01;9816,51599009901
MA;0713S01;9816,51599009901
MA;0714A01;15766,28
MA;0714E01;15766,28
MA;0714E02;15766,28
MA;0714E03;15766,28
MA;0714E04;15766,28
MA;0714E05;15766,28
MA;0714E06;15766,28
MA;0714E07;15766,28
MA;0714E08;15766,28
MA;0714E09;15766,28
MA;0714G01;15766,28
MA;0714M01;15766,28
MA;0714R01;15766,28
MA;0714S01;15766,28
MA;0714S02;15766,28
MA;0714T01;15766,28
MA;0715E01;10699,2829078014
MA;0715E02;10699,2829078014
MA;0715E03;10699,2829078014
MA;0715F01;10699,2829078014
MA;0715M01;10699,2829078014
MA;0715M02;10699,2829078014
MA;0715P01;10699,2829078014
MA;0715S01;10699,2829078014
MA;0716C01;19835,06
MA;0716E04;12942,22
MA;0716E05;19835,06
MA;0716M01;3580,45434210526
MA;0721A01;1872,7675
MA;0721E01;25883,38
MA;0721L01;1872,7675
MA;0721P01;1872,7675
MA;0721P02;1872,7675
MA;0721P03;1872,7675
MA;0721P04;1872,7675
MA;0722C02;11832,252
MA;0722E01;11832,252
MA;0722P01;11832,252
MA;0722P02;11832,252
MA;0722P03;11832,252
MA;0722P04;11832,252
MA;0724E01;14450,52109375
MA;0724E02;14450,52109375
MA;0724E03;14450,52109375
MA;0724M01;14450,52109375
MA;0724P01;14450,52109375
MA;0724R01;14450,52109375
MA;0725E01;9385,28225
MA;0725E02;9385,28225
MA;0725E03;9385,28225
MA;0725P01;9385,28225
MA;0725P02;9385,28225
MA;0731A01;4067,9675
MA;0731A02;4067,9675
MA;0731E01;4067,9675
MA;0731E02;4067,9675
MA;0731E03;4067,9675
MA;0732C01;9114,35850793651
MA;0732C02;9114,35850793651
MA;0732E01;9114,35850793651
MA;0732E02;9114,35850793651
MA;0732E03;9114,35850793651
MA;0732E04;9114,35850793651
MA;0732E05;9114,35850793651
MA;0732G01;9114,35850793651
MA;0732M01;9114,35850793651
MA;0788P01;9114,35850793651
MA;0811A01;5153,51630434783
MA;0811A02;5153,51630434783
MA;0811A03;5153,51630434783
MA;0811A04;5153,51630434783
MA;0811A05;5153,51630434783
MA;0811C01;5153,51630434783
MA;0811E01;5153,51630434783
MA;0811E02;5153,51630434783
MA;0811F01;5153,51630434783
MA;0811I01;5153,51630434783
MA;0811M01;5153,51630434783
MA;0811V01;5153,51630434783
MA;0811Z01;5153,51630434783
MA;0812H01;5153,51630434783
MA;0821E01;7434,61
MA;0821S01;7434,61
MA;0831A01;4751,77
MA;0831E01;4751,77
MA;0831P01;4751,77
MA;0841M01;3643,69702380952
MA;0888P01;5153,51630434783
MA;0911O01;19150,2725
MA;0912M01;6300
MA;0913E01;3561,2594362049
MA;0914A01;3117,52821167883
MA;0914B01;5125
MA;0914O01;6743,16583333333
MA;0914O02;1558,71819672131
MA;0914P01;1932,8196
MA;0914R01;1943,97377358491
MA;0915E01;2079,13263157895
MA;0915F01;2751,08625629547
MA;0915F02;2555,3927027027
MA;0915N01;2914,44295272079
MA;0915P01;1381,56125
MA;0915T01;2833,49941979522
MA;0916F01;3334,69366242038
MA;0917M01;1977,16
MA;0917P01;1102
MA;0918S01;1430
MA;0918S02;2666,17333333333
MA;0921A01;2101,6
MA;0921G01;2101,6
MA;0923S01;317,036666666667
MA;0988P01;6300
MA;1011E01;9197,54333333333
MA;1012E01;1606,21198198198
MA;1013G01;3130,1625
MA;1014F01;3118,23808823529
MA;1014G01;3118,23808823529
MA;1015E01;1200
MA;1015H01;5000
MA;1015T01;3000
MA;1022S01;9610,72067669173
MA;1032I01;33977,4242857143
MA;1032S01;5087,45355882353
MA;1032S02;2888,48465144231
MA;1032S03;2888,48465144231
MA;1041C01;1207,78384615385
MA;1041G01;5459,59784946237
MA;1041T01;1101,95
MA;1041T02;2509,93769230769
MA;1088P01;2509,93769230769
MA;617A01;14577,61
MG;0011A01;1455,27673076923
MG;0011A02;2419,0453271028
MG;0011A03;5650,30694058154
MG;0011A04;5407,53821510075
MG;0011A05;4972,56347912525
MG;0011A06;6208,94347619048
MG;0011A07;8541,3552631579
MG;0011A08;8516,24667385445
MG;0011A09;9949,03016806723
MG;0011A10;5407,53821510075
MG;0111C01;4793,39743589744
MG;0111P01;4793,39743589744
MG;0111P02;3379,26248962656
MG;0112E01;3499,35101821082
MG;0113E01;5392,33708548708
MG;0113E02;5392,33708548708
MG;0113E03;5392,33708548708
MG;0113F01;5392,33708548708
MG;0113P01;5392,33708548708
MG;0114A01;3898,61168236878
MG;0114A02;10177,5428205128
MG;0114B01;3309,89622137405
MG;0114C01;18597,7218333333
MG;0114C02;4972,56347912525
MG;0114C03;5304,69555555556
MG;0114C04;2462,42076923077
MG;0114C05;10486,777755102
MG;0114D01;1474,30893023256
MG;0114E01;12348,0959677419
MG;0114E02;5392,33708548708
MG;0114E03;3557,91895649218
MG;0114E04;5392,33708548708
MG;0114E05;1883,77805851064
MG;0114E06;5392,33708548708
MG;0114E07;5392,33708548708
MG;0114E08;4337,45778156997
MG;0114F01;2422,8120295203
MG;0114F02;2827,1629887218
MG;0114G01;3403,38241675618
MG;0114H01;4677,48970588235
MG;0114M01;4184,11148612946
MG;0114M02;5586,4153307393
MG;0114P01;2647,312
MG;0114Q01;2999,21956363636
MG;0114T01;2822,6075
MG;0115L01;2831,2275
MG;0115L02;3153,84203361345
MG;0115L03;3153,84203361345
MG;0115L04;3153,84203361345
MG;0115L05;3153,84203361345
MG;0115L06;3153,84203361345
MG;0115L07;3153,84203361345
MG;0115L08;3153,84203361345
MG;0115L09;3153,84203361345
MG;0115L10;3153,84203361345
MG;0115L11;3153,84203361345
MG;0115L12;3153,84203361345
MG;0115L13;3153,84203361345
MG;0115L14;3153,84203361345
MG;0115L15;3153,84203361345
MG;0115L16;3153,84203361345
MG;0115L17;3153,84203361345
MG;0115L18;3153,84203361345
MG;0115L19;3153,84203361345
MG;0115L20;3153,84203361345
MG;0115L21;5516,081
MG;0188P01;3499,35101821082
MG;0211A01;4455,4619858156
MG;0211C01;4455,4619858156
MG;0211C02;4455,4619858156
MG;0211D01;4455,4619858156
MG;0211F01;4455,4619858156
MG;0211P01;4455,4619858156
MG;0211P02;4455,4619858156
MG;0211P03;4455,4619858156
MG;0211P04;4455,4619858156
MG;0211P05;4455,4619858156
MG;0212D01;3329,49865091463
MG;0212D02;4650,71151785714
MG;0212D03;2581,59046391753
MG;0212D04;4684,24800829876
MG;0212M01;2812,12666666667
MG;0213A01;2419,0453271028
MG;0213A02;2419,0453271028
MG;0213A03;2419,0453271028
MG;0213H01;2419,0453271028
MG;0214F01;716
MG;0215A01;2419,0453271028
MG;0215D01;2419,0453271028
MG;0215M01;2419,0453271028
MG;0215T01;2419,0453271028
MG;0221C01;4097,19066666667
MG;0221T01;4097,19066666667
MG;0222A01;4431,1175
MG;0222C01;2362,36803030303
MG;0222H01;4677,48970588235
MG;0223F01;5746,78625
MG;0231L01;2831,2275
MG;0231L02;3660,57064267352
MG;0231L03;3660,57064267352
MG;0231L04;3660,57064267352
MG;0231L05;3660,57064267352
MG;0231L06;3660,57064267352
MG;0231L07;3660,57064267352
MG;0231L08;3660,57064267352
MG;0231L09;3660,57064267352
MG;0231L10;3660,57064267352
MG;0231L11;3660,57064267352
MG;0231L12;3660,57064267352
MG;0231L13;3660,57064267352
MG;0231L14;3660,57064267352
MG;0231L15;3660,57064267352
MG;0231L16;3660,57064267352
MG;0231L17;3660,57064267352
MG;0231L18;3660,57064267352
MG;0231L19;3660,57064267352
MG;0231L20;3660,57064267352
MG;0231L21;3660,57064267352
MG;0231L22;5516,081
MG;0288P01;2419,0453271028
MG;0311E01;8871,42071428571
MG;0312A01;5304,69555555556
MG;0312C01;5304,69555555556
MG;0312C02;5304,69555555556
MG;0312G01;5304,69555555556
MG;0312R01;5304,69555555556
MG;0312S01;5304,69555555556
MG;0313P01;3132,96553608247
MG;0321C01;5650,30694058154
MG;0321J01;5650,30694058154
MG;0321P01;5650,30694058154
MG;0321R01;5650,30694058154
MG;0322A01;2773,14292069633
MG;0322B01;6174,67419354839
MG;0322G01;5486,73822393822
MG;0322M01;4079,9298
MG;0388P01;5650,30694058154
MG;0411C01;5774,0614630693
MG;0411G01;5774,0614630693
MG;0412G01;9082,10127230047
MG;0412S01;9082,10127230047
MG;0413A01;5407,53821510075
MG;0413A02;5407,53821510075
MG;0413C01;5407,53821510075
MG;0413E01;5407,53821510075
MG;0413G01;5407,53821510075
MG;0413G02;5407,53821510075
MG;0413G03;5407,53821510075
MG;0413G04;5407,53821510075
MG;0413G05;5407,53821510075
MG;0413G06;5407,53821510075
MG;0413G07;5407,53821510075
MG;0413G08;5407,53821510075
MG;0413G09;5407,53821510075
MG;0413G10;5407,53821510075
MG;0413G11;5407,53821510075
MG;0413G12;5407,53821510075
MG;0413L01;5407,53821510075
MG;0414M01;5407,53821510075
MG;0414P01;6875,55365591398
MG;0414R01;6875,55365591398
MG;0415S01;3446,21835413417
MG;0416G01;18990,7161346999
MG;0416N01;18990,7161346999
MG;0421D01;5672,53836373111
MG;0421S01;9957,71230769231
MG;0488P01;5407,53821510075
MG;0511B01;6133,98508496732
MG;0512B01;3617,31
MG;0512B02;3617,31
MG;0512T01;3617,31
MG;0521C01;4001,24808588549
MG;0521E01;4001,24808588549
MG;0531Q01;7569,78214285714
MG;0531Q02;10879,5267105263
MG;0532G02;7459,15015075377
MG;0532G03;7459,15015075377
MG;0532M01;8357,2225
MG;0532O01;9272,956
MG;0533A01;10791,864375
MG;0533F01;10791,864375
MG;0533F02;10791,864375
MG;0533F03;10791,864375
MG;0541M01;3598,81069444444
MG;0541M02;8993,15375
MG;0542C01;5260,32094736842
MG;0542E01;10806,7783815029
MG;0588P01;4001,24808588549
MG;0612B01;7677,42986940299
MG;0612D01;7525,15106290673
MG;0612G01;10370,02375
MG;0612R01;6208,94347619048
MG;0613E01;15768,6879976443
MG;0613J01;15768,6879976443
MG;0614C01;12479,5825205479
MG;0614I01;12479,5825205479
MG;0615S01;13074,9020779221
MG;0615S02;4964,82335452619
MG;0615S03;7492,32750485023
MG;0616E01;12479,5825205479
MG;0616I01;12479,5825205479
MG;0616S01;12479,5825205479
MG;0617A01;15768,6879976443
MG;0617C02;15768,6879976443
MG;0617C03;4776,50103211009
MG;0688P01;12479,5825205479
MG;0710E01;8541,3552631579
MG;0711B01;12137,9121276596
MG;0711E01;12137,9121276596
MG;0711E02;12137,9121276596
MG;0711E03;12137,9121276596
MG;0711E04;12137,9121276596
MG;0711E05;12137,9121276596
MG;0712E01;8775,99246268657
MG;0712E02;8775,99246268657
MG;0712G01;8775,99246268657
MG;0712G02;8775,99246268657
MG;0712S01;8775,99246268657
MG;0713E01;11510,3628044041
MG;0713E02;11510,3628044041
MG;0713E03;11510,3628044041
MG;0713E04;11510,3628044041
MG;0713E05;11510,3628044041
MG;0713E06;11510,3628044041
MG;0713R01;11510,3628044041
MG;0713S01;11510,3628044041
MG;0714A01;11294,8529746835
MG;0714E01;11294,8529746835
MG;0714E02;11294,8529746835
MG;0714E03;11294,8529746835
MG;0714E04;11294,8529746835
MG;0714E05;11294,8529746835
MG;0714E06;11294,8529746835
MG;0714E07;11294,8529746835
MG;0714E08;11294,8529746835
MG;0714E09;11294,8529746835
MG;0714G01;11294,8529746835
MG;0714M01;11294,8529746835
MG;0714R01;11294,8529746835
MG;0714S01;11294,8529746835
MG;0714S02;11294,8529746835
MG;0714T01;11294,8529746835
MG;0715E01;10404,0480350195
MG;0715E02;10404,0480350195
MG;0715E03;10404,0480350195
MG;0715F01;10404,0480350195
MG;0715M01;10404,0480350195
MG;0715M02;10404,0480350195
MG;0715P01;10404,0480350195
MG;0715S01;10404,0480350195
MG;0716A01;1400
MG;0716C01;8000,01
MG;0716E01;1400
MG;0716E02;1400
MG;0716E03;6308,48426229508
MG;0716E04;10819,4429411765
MG;0716E05;8000,01
MG;0716M01;5760,46728773585
MG;0716S01;6308,48426229508
MG;0716S02;6308,48426229508
MG;0721A01;4147,17739130435
MG;0721E01;7257,71204081633
MG;0721L01;4147,17739130435
MG;0721P01;4147,17739130435
MG;0721P02;4147,17739130435
MG;0721P03;4147,17739130435
MG;0721P04;4147,17739130435
MG;0722C01;6863,3375
MG;0722C02;13654,8724761905
MG;0722E01;13654,8724761905
MG;0722P01;13654,8724761905
MG;0722P02;13654,8724761905
MG;0722P03;13654,8724761905
MG;0722P04;13654,8724761905
MG;0724E01;14096,1548246991
MG;0724E02;14096,1548246991
MG;0724E03;14096,1548246991
MG;0724M01;14096,1548246991
MG;0724P01;14096,1548246991
MG;0724R01;14096,1548246991
MG;0725E01;11032,5404985479
MG;0725E02;11032,5404985479
MG;0725E03;11032,5404985479
MG;0725P01;11032,5404985479
MG;0725P02;11032,5404985479
MG;0731A01;7577,39272727273
MG;0731A02;7577,39272727273
MG;0731E01;7577,39272727273
MG;0731E02;7577,39272727273
MG;0731E03;7577,39272727273
MG;0732C01;9086,59409626956
MG;0732C02;9086,59409626956
MG;0732E01;9086,59409626956
MG;0732E02;9086,59409626956
MG;0732E03;9086,59409626956
MG;0732E04;9086,59409626956
MG;0732E05;9086,59409626956
MG;0732G01;9086,59409626956
MG;0732M01;9086,59409626956
MG;0788P01;9086,59409626956
MG;0811A01;8516,24667385445
MG;0811A02;8516,24667385445
MG;0811A03;8516,24667385445
MG;0811A04;8516,24667385445
MG;0811A05;8516,24667385445
MG;0811C01;8516,24667385445
MG;0811E01;8516,24667385445
MG;0811E02;8516,24667385445
MG;0811F01;8516,24667385445
MG;0811I01;8516,24667385445
MG;0811M01;8516,24667385445
MG;0811V01;8516,24667385445
MG;0811Z01;8516,24667385445
MG;0812H01;8516,24667385445
MG;0821E01;9116,2631741573
MG;0821S01;9116,2631741573
MG;0831A01;2657,4119047619
MG;0831E01;2657,4119047619
MG;0831P01;2657,4119047619
MG;0841M01;5757,78279983458
MG;0888P01;8516,24667385445
MG;0911O01;4741,67887096774
MG;0912M01;9949,03016806723
MG;0913E01;4496,0184622987
MG;0914A01;3157,18020823474
MG;0914B01;5392,27117647059
MG;0914O01;7263,57890322581
MG;0914O02;2148,89823529412
MG;0914P01;2236,29081570997
MG;0914R01;3065,6737254902
MG;0915E01;1455,27673076923
MG;0915F01;3250,32312633296
MG;0915F02;3294,91954017425
MG;0915N01;3239,61375924815
MG;0915P01;2115,18806122449
MG;0915T01;3585,47670658683
MG;0916F01;4572,39337366548
MG;0917M01;1846,495
MG;0917P01;4758,31
MG;0918S01;5714,87662068966
MG;0918S02;4424,2880952381
MG;0923S01;12127,4873626374
MG;0988P01;9949,03016806723
MG;1011E01;7241,95575949367
MG;1012E01;1784,20194190871
MG;1013G01;2533,73444444444
MG;1014F01;3210,58122431507
MG;1014G01;3210,58122431507
MG;1015E01;1979,193125
MG;1015H01;3893,468
