Estado,COD_CINE_ROTULO,Média de Salário UF
AM,0711E03,"19290,9028476506"
AM,0616E01,"11440,8584142149"
AM,0714E04,"10046,5834387222"
AM,0714E05,"9175,54942284886"
AM,0713E04,"11301,2322127795"
AM,0714E06,"10540,4327435596"
AM,0725E01,"10907,7449799502"
AM,0722E01,"9600,8572426189"
AM,0724E01,"27452,6242330547"
AM,0711E04,"19290,9028476506"
AM,0831E01,"8104,95848236755"
AM,0724E02,"35269,2667415044"
AM,0725E02,"10907,7449799502"
AM,0732E02,"13454,7867302372"
AM,0613E01,"11005,3366848633"
AM,0714E07,"9370,27101771928"
AM,0732E03,"11812,8975789009"
AM,0713E05,"10458,2322664343"
AM,0714E08,"10962,304531834"
AM,0716E04,
AM,0715E01,"11078,050071711"
AM,0821E01,"7134,56962878164"
AM,0724E03,"27452,6242330547"
AM,0725E03,"10907,7449799502"
AM,0715E02,"16112,6904730762"
AM,0714E09,"9806,78205148145"
AM,0715E03,"11640,2075779514"
AM,0716E05,"12560,0380567081"
AM,0713E06,"11301,2322127795"
AM,0732E04,"9314,74549029157"
AM,0711E05,"19290,9028476506"
AM,0114E06,"3429,27272815772"
AM,0114E07,"4626,10539322219"
AM,0542E01,"5983,73740876753"
AM,0114E08,"14341,5977661305"
AM,1012E01,"1694,98804786644"
AM,0732E05,"7778,6542203996"
AM,1015E01,"3093,47234080866"
AM,0214F01,
AM,0715F01,"6301,8704358785"
AM,0916F01,"4974,10358889308"
AM,0223F01,"4598,23528770574"
AM,0114F01,"4598,23528770574"
AM,0533F01,"6933,18093861598"
AM,0533F02,"8873,66116386509"
AM,0114F02,"5822,27097213378"
AM,0533F03,"4503,74297393753"
AM,0915F01,"3271,53676172417"
AM,0915F02,"3268,33543648527"
AM,1014F01,"2769,93863061432"
AM,0113F01,"4053,73301833125"
AM,0211F02,"2077,19809567135"
AM,0811F01,"13382,0727675677"
AM,1013G01,"2642,77780478183"
AM,0532G01,"12646,5107435776"
AM,0312G01,"6603,05689674664"
AM,0114G01,"7069,2588234734"
AM,0532G02,"19025,8608858842"
AM,0532G03,"7526,35274644393"
AM,0921G01,
AM,0712G01,"13295,6827959351"
AM,0416G01,"7076,06759049438"
AM,0322G01,"9677,05221799065"
AM,0413G01,"6532,47275941845"
AM,0413G02,"4479,4799050371"
AM,0413G03,"4650,82202287848"
AM,0612G01,"5564,80443147264"
AM,0413G04,"11063,9553983046"
AM,0413G05,"5745,7136901557"
AM,0413G06,"5745,7136901557"
AM,0413G07,"5745,7136901557"
AM,0732G01,"12052,1685286104"
AM,0712G02,"13295,6827959351"
AM,0413G08,"5745,7136901557"
AM,0714G01,"15783,6154994416"
AM,1014G01,"1997,05440833321"
AM,0413G09,"11063,9553983046"
AM,0413G10,"5745,7136901557"
AM,0412G01,"5360,72238323506"
AM,0413G11,"3611,42088372022"
AM,1041G01,"3191,95649116324"
AM,0413G12,"5745,7136901557"
AM,0222H01,"4845,9256609384"
AM,0213H01,"3564,19167846655"
AM,0114H01,"4845,9256609384"
AM,0812H01,"13382,0727675677"
AM,1015H01,"2666,90226357594"
AM,0614I01,"7568,18865785446"
AM,0616I01,"6849,972252665"
AM,1032I01,"18693,5241372376"
AM,0811I01,"13382,0727675677"
AM,0613J01,"11005,3366848633"
AM,0321J01,"7117,60780721152"
AM,0721L01,"6092,89855631282"
AM,0231L01,
AM,0115L01,"4788,0603356259"
AM,0231L02,"2727,74332443807"
AM,0231L03,"2393,95761563702"
AM,0115L02,"4258,45975776596"
AM,0231L04,
AM,0115L03,"3630,74238527003"
AM,0231L05,"4124,21713250416"
AM,0115L04,"4556,2030649128"
AM,0231L06,
AM,0115L05,"4878,29154094577"
AM,0231L07,
AM,0115L06,"4878,29154094577"
AM,0231L08,"3018,76216148309"
AM,0115L07,"4651,97435368788"
AM,0231L09,
AM,0115L08,"4878,29154094577"
AM,0231L10,"8588,65782263871"
AM,0115L09,"6115,08030151008"
AM,0231L11,
AM,0115L10,"4878,29154094577"
AM,0231L12,"13909,7957355166"
AM,0231L13,
AM,0115L11,"4878,29154094577"
AM,0231L14,"4883,29833353527"
AM,0115L12,"4258,45975776596"
AM,0115L13,"4653,19474837574"
AM,0231L15,
AM,0115L14,"3630,74238527003"
AM,0231L16,"4124,21713250416"
AM,0115L15,"4556,2030649128"
AM,0231L17,
AM,0115L16,"4878,29154094577"
AM,0231L18,
AM,0115L17,"4878,29154094577"
AM,0231L19,"5309,16844150431"
AM,0231L20,"5309,16844150431"
AM,0115L19,"4878,29154094577"
AM,0231L21,"5309,16844150431"
AM,0115L20,"4878,29154094577"
AM,0231L22,"4500,20828503468"
AM,0115L21,"4500,20828503468"
AM,0413L01,"5513,65784210162"
AM,0811M01,"8766,69941023172"
AM,0716M01,"4594,31956597069"
AM,0715M01,"12798,0379853622"
AM,0414M01,"3909,91979595416"
AM,0541M01,"4884,2711923711"
AM,0541M02,
AM,0114M01,"4735,27798171858"
AM,0732M01,"7403,53938264369"
AM,0715M02,"10236,8125768327"
AM,0714M01,"6772,10971227868"
AM,0912M01,"9808,11527295529"
AM,0841M01,"8473,75527457115"
AM,0532M01,
AM,0724M01,"27452,6242330547"
AM,0212M01,
AM,0322M01,"10068,478750774"
AM,0215M01,"6735,19576832539"
AM,0114M02,"7456,70932901735"
AM,0917M01,
AM,0416N01,"2688,7688792826"
AM,0915N01,"3150,76016080368"
AM,0532O01,"14213,5756990065"
AM,0911O01,"7032,38035946705"
AM,0914O01,
AM,0722P01,"1632,13274896028"
AM,0113P01,"4053,73301833125"
AM,0724P01,"27452,6242330547"
AM,0915P01,"1721,54454949464"
AM,0722P02,"1632,13274896028"
AM,0917P01,
AM,0721P01,"6092,89855631282"
AM,0111P01,"7710,30364365331"
AM,0715P01,"11640,2075779514"
AM,0211P02,"2801,45032508335"
AM,0211P03,"3265,38952848984"
AM,0721P02,"6092,89855631282"
AM,0721P04,"6092,89855631282"
AM,0321P01,"4016,11827591911"
AM,0211P04,
AM,0725P01,"10907,7449799502"
AM,0725P02,"10907,7449799502"
AM,0722P03,"1156,4760486631"
AM,0722P04,"1632,13274896028"
AM,0831P01,"8104,95848236755"
AM,0721P03,"6092,89855631282"
AM,0888P01,"8285,43093095406"
AM,0288P01,"4129,96816848327"
AM,0588P01,"4530,14859788809"
AM,0388P01,"6112,02628074953"
AM,0688P01,"7727,21636997862"
AM,0188P01,"6158,11289098264"
AM,0788P01,"9617,34207281043"
AM,0488P01,"9065,01996539059"
AM,0988P01,"4796,28330984687"
AM,1088P01,"10597,3687503902"
AM,0313P01,"4043,92026241845"
AM,0114P01,"6741,82416022076"
AM,0111P02,"7495,28323612571"
AM,0414P01,"3075,76978580925"
AM,0531Q01,"8550,13163725344"
AM,0114Q01,"8236,38381716687"
AM,0531Q02,"4015,94285451111"
AM,0321R01,"3294,73251947435"
AM,0914R01,"2654,58202944817"
AM,0612R01,"5571,37393252786"
AM,0714R01,"8287,41564659126"
AM,0713R01,"5810,38259305073"
AM,0312R01,"3513,54112554375"
AM,0414R01,"4697,52016480003"
AM,0712S01,"13295,6827959351"
AM,0918S01,"5036,73736427709"
AM,0918S02,"7185,17217649166"
AM,0415S01,"2430,72201773538"
AM,0615S01,"9680,41379440243"
AM,1022S01,"7200,37523624555"
AM,1032S01,"7983,17415011869"
AM,1032S03,"3818,58839619222"
AM,0412S01,"5507,84545616784"
AM,0923S01,"5270,80981436927"
AM,0821S01,"7134,56962878164"
AM,0716S01,"15449,7316811066"
AM,0714S01,"12220,8566342439"
AM,0615S02,"9283,60897062464"
AM,0716S02,"6838,38173942912"
AM,0714S02,"12679,0433981179"
AM,0713S01,"7053,35599749441"
AM,0616S01,"6849,972252665"
AM,0615S03,"5207,15716451995"
AM,0312S01,"7458,97109664677"
AM,0715S01,"2769,47251805806"
AM,0215T01,"4528,36906129418"
AM,0114T01,"5751,63629168434"
AM,0714T01,"11047,0974356757"
AM,0221T01,"3163,89806864112"
AM,0915T01,"5488,67486143141"
AM,0512T01,"6700,74682265197"
AM,1041T01,"9094,01396400833"
AM,1041T02,"5716,11751994725"
AM,1015T01,"4146,51971988775"
AM,0811V01,"13382,0727675677"
AM,0811Z01,"4151,32605289578"
RR,0011A08,"10578,2678968269"
RR,0011A02,"2871,40397138673"
RR,0011A05,"5785,34295492246"
RR,0011A03,"5987,42194036716"
RR,0011A06,"4605,5773529113"
RR,0011A01,"6090,14037462135"
RR,0011A07,"14497,8115097497"
RR,0011A04,"10104,8877311593"
RR,0011A09,"5341,35738216133"
RR,0011A10,"7986,05569067071"
RR,0413A01,"9532,85098984671"
RR,0413A02,"5451,16924818984"
RR,0716A01,
RR,0731A01,"3429,75823003793"
RR,0617A01,
RR,0811A01,"12145,811343963"
RR,0811A03,"12109,5731522996"
RR,0811A04,"18758,0642270063"
RR,0811A05,"12145,811343963"
RR,0721A01,"7717,53220942648"
RR,0914A01,"4827,29829436135"
RR,0312A01,"8063,87569339652"
RR,0831A01,"12037,096768973"
RR,0222A01,
RR,0731A02,"5962,39451855279"
RR,0322A01,"2947,18279128669"
RR,0213A01,"5759,0040902398"
RR,0215A01,"2871,40397138673"
RR,0114A01,"5759,0040902398"
RR,0213A02,"2297,30535812494"
RR,0213A03,"7776,90276292813"
RR,0114A02,"12682,4015544695"
RR,0921A01,"3552,17869991705"
RR,0533A01,"4034,52643139833"
RR,0714A01,"2645,36191314445"
RR,0612B01,"12403,9336941894"
RR,0322B01,"8626,6146400374"
RR,0711B01,"16230,8479211827"
RR,0511B01,"7182,83407338812"
RR,0114B01,"12580,6773088902"
RR,0914B01,"5603,37453955264"
RR,0512B01,"16107,8852866695"
RR,0512B02,
RR,0811C01,"18758,0642270063"
RR,0722C01,"17174,0006898973"
RR,0614C01,"6559,99073272438"
RR,0111C01,"6637,10419173654"
RR,0617C01,
RR,0312C01,"12714,8478882643"
RR,1041C01,"11271,1835007591"
RR,0114C01,"17178,5269616342"
RR,0521C01,"5999,4785522607"
RR,0542C01,
RR,0221C01,
RR,0722C02,"17174,0006898973"
RR,1031C01,"10648,7102383141"
RR,0114C02,"5785,34295492246"
RR,0312C02,"6671,50731732349"
RR,0114C03,"6671,50731732349"
RR,0211C01,"1509,72013254181"
RR,0114C04,"12682,4015544695"
RR,0413C01,"4429,25783138807"
RR,0617C02,
RR,0114C05,"11945,7308885581"
RR,0211C02,"5332,39921821736"
RR,0321C01,"4956,54281343288"
RR,0222C01,
RR,0732C01,"8525,32709300979"
RR,0716C01,
RR,0411C01,"6220,22133329323"
RR,0411G01,"8215,03561048006"
RR,0732C02,"4468,59219782192"
RR,0617C03,
RR,0215D01,"2399,08730465506"
RR,0114D01,
RR,0612D01,"5171,24390225074"
RR,0212D01,"1253,31991989283"
RR,0212D02,"1642,79381209478"
RR,0212D03,"10111,1380959269"
RR,0212D04,"668,708902291369"
RR,0211D01,"1253,31991989283"
RR,0421D01,"28694,9746470778"
RR,0521E01,"5999,4785522607"
RR,0311E01,"12078,9118343137"
RR,1011E01,"13381,9056031035"
RR,0114E01,"10290,4014020986"
RR,0114E02,"13084,2413465504"
RR,0113E01,"13084,2413465504"
RR,0113E02,"5369,79282546811"
RR,0915E01,"5362,05683849844"
RR,0114E03,"4368,86286958999"
RR,0114E04,"8130,21544103661"
RR,0113E03,"5588,40484240095"
RR,0112E01,"3228,53856859332"
RR,0714E01,"2406,66834720831"
RR,0713E01,"6808,13002135356"
RR,0413E01,"5449,57831844084"
RR,0713E02,"11545,1261824022"
RR,0913E01,"5259,36033294612"
RR,0114E05,"5203,16298650338"
RR,0710E01,"13814,3674694956"
RR,0714E02,
RR,0716E01,
RR,0811E01,"18758,0642270063"
RR,0712E01,
RR,0712E02,
RR,0716E03,
RR,0713E03,"11545,1261824022"
RR,0714E03,
RR,0711E01,"16230,8479211827"
RR,0731E01,"5298,20902123585"
RR,0732E01,"12724,2274216695"
RR,0731E02,"3429,75823003793"
RR,0731E03,"3429,75823003793"
RR,0721E01,
RR,0711E02,"16230,8479211827"
RR,0811E02,"18758,0642270063"
RR,0711E03,"16230,8479211827"
RR,0616E01,"6337,50602712014"
RR,0714E04,"9009,55878358498"
RR,0714E05,"2542,98278715247"
RR,0713E04,"11545,1261824022"
RR,0714E06,"5829,96790961496"
RR,0725E01,"12037,096768973"
RR,0722E01,"17174,0006898973"
RR,0724E01,
RR,0711E04,"16230,8479211827"
RR,0831E01,"12037,096768973"
RR,0724E02,
RR,0725E02,"12037,096768973"
RR,0732E02,"16627,937868378"
RR,0613E01,
RR,0714E07,"6711,50458137294"
RR,0732E03,"12918,4849101346"
RR,0713E05,"6636,83313136792"
RR,0714E08,
RR,0716E04,
RR,0715E01,"7477,39923197938"
RR,0821E01,"5278,00601360184"
RR,0724E03,
RR,0725E03,"12037,096768973"
RR,0715E02,"11652,4235596424"
RR,0714E09,
RR,0715E03,"14413,2121247698"
RR,0716E05,
RR,0713E06,"11545,1261824022"
RR,0732E04,"14497,8115097497"
RR,0711E05,"16230,8479211827"
RR,0114E06,"4121,37488850318"
RR,0114E07,"8273,85426345806"
RR,0542E01,"5269,86107283089"
RR,0114E08,
RR,1012E01,"1915,43636923218"
RR,0732E05,"8973,02096951219"
RR,1015E01,"1873,61506106769"
RR,0214F01,"1464,61207639739"
RR,0715F01,"8340,46170603543"
RR,0916F01,"7122,27280002164"
RR,0223F01,"5997,78656075499"
RR,0114F01,"5997,78656075499"
RR,0533F01,"7860,20103728792"
RR,0533F02,"3802,28474802633"
RR,0114F02,"10371,3557871457"
RR,0533F03,"15976,0336158111"
RR,0915F01,"4360,95864680327"
RR,0915F02,"5618,2211047166"
RR,1014F01,"4873,76889116678"
RR,0113F01,"6193,4345955994"
RR,0211F02,"1996,3571811155"
RR,0811F01,"18758,0642270063"
RR,1013G01,"4036,56990096033"
RR,0532G01,
RR,0312G01,"8594,13499269868"
RR,0114G01,"9210,9035476889"
RR,0532G02,"11673,6314899059"
RR,0532G03,"5490,93856080035"
RR,0921G01,
RR,0712G01,
RR,0416G01,"5431,12671199613"
RR,0322G01,"5711,08986913688"
RR,0413G01,"9247,7691233034"
RR,0413G02,"5192,76403658609"
RR,0413G03,"6709,36089556492"
RR,0612G01,
RR,0413G04,"6285,09607127407"
RR,0413G05,"9247,7691233034"
RR,0413G06,"6347,09130651485"
RR,0413G07,"9247,7691233034"
RR,0732G01,"12393,60891398"
RR,0712G02,
RR,0413G08,"9247,7691233034"
RR,0714G01,"6801,04572492439"
RR,1014G01,"1493,97293225296"
RR,0413G09,"6285,09607127407"
RR,0413G10,"9247,7691233034"
RR,0412G01,"4319,15768562321"
RR,0413G11,"9247,7691233034"
RR,1041G01,
RR,0413G12,"9247,7691233034"
RR,0222H01,"6736,8336714427"
RR,0213H01,"2871,40397138673"
RR,0114H01,"6736,8336714427"
RR,0812H01,"18758,0642270063"
RR,1015H01,"2636,48966403344"
RR,0614I01,"6559,99073272438"
RR,0616I01,"5304,78424236986"
RR,1032I01,"26382,1326218908"
RR,0811I01,"18758,0642270063"
RR,0613J01,
RR,0321J01,"6826,19943269249"
RR,0721L01,"7717,53220942648"
RR,0231L01,
RR,0115L01,"6980,48616244846"
RR,0231L02,
RR,0231L03,
RR,0115L02,"4512,01108320719"
RR,0231L04,
RR,0115L03,"2268,32029127958"
RR,0231L05,
RR,0115L04,"2279,14759625907"
RR,0231L06,
RR,0115L05,"2268,32029127958"
RR,0231L07,
RR,0115L06,"2268,32029127958"
RR,0231L08,"4775,83640192164"
RR,0115L07,"2678,27864077868"
RR,0231L09,
RR,0115L08,"2268,32029127958"
RR,0231L10,"10585,410502463"
RR,0115L09,"5040,68369500738"
RR,0231L11,
RR,0115L10,"2268,32029127958"
RR,0231L12,"17792,4926165603"
RR,0231L13,
RR,0115L11,"2268,32029127958"
RR,0231L14,"8999,3926670624"
RR,0115L12,"4512,01108320719"
RR,0115L13,"8758,61761445816"
RR,0231L15,
RR,0115L14,"2268,32029127958"
RR,0231L16,
RR,0115L15,"2279,14759625907"
RR,0231L17,
RR,0115L16,"2268,32029127958"
RR,0231L18,
RR,0115L17,"2268,32029127958"
RR,0231L19,"10918,7562808528"
RR,0231L20,"10918,7562808528"
RR,0115L19,"2268,32029127958"
RR,0231L21,"10918,7562808528"
RR,0115L20,"2268,32029127958"
RR,0231L22,"6358,50374209787"
RR,0115L21,"6358,50374209787"
RR,0413L01,"4249,79072896581"
RR,0811M01,"12145,811343963"
RR,0716M01,"4327,13279689047"
RR,0715M01,"9335,8671249547"
RR,0414M01,"5999,24074266559"
RR,0541M01,"3355,19088695273"
RR,0541M02,
RR,0114M01,"8505,17087582255"
RR,0732M01,"10438,2565615673"
RR,0715M02,"8546,21942209253"
RR,0714M01,"2645,36191314445"
RR,0912M01,"12629,8053332477"
RR,0841M01,"7698,73344987244"
RR,0532M01,
RR,0724M01,
RR,0212M01,
RR,0322M01,
RR,0215M01,"5369,54050733859"
RR,0114M02,"7867,67704329045"
RR,0917M01,"2130,21014152889"
RR,0416N01,"3050,7889761892"
RR,0915N01,"3123,64274354909"
RR,0532O01,
RR,0911O01,"5380,04157549828"
RR,0914O01,
RR,0722P01,"17174,0006898973"
RR,0113P01,"6193,4345955994"
RR,0724P01,
RR,0915P01,
RR,0722P02,"17174,0006898973"
RR,0917P01,
RR,0721P01,"7717,53220942648"
RR,0111P01,"6784,46557172448"
RR,0715P01,"14413,2121247698"
RR,0211P02,"2731,83460001398"
RR,0211P03,"1267,3083853641"
RR,0721P02,"7717,53220942648"
RR,0721P04,"7717,53220942648"
RR,0321P01,"5921,89016316173"
RR,0211P04,
RR,0725P01,"12037,096768973"
RR,0725P02,"12037,096768973"
RR,0722P03,
RR,0722P04,"17174,0006898973"
RR,0831P01,"12037,096768973"
RR,0721P03,"7717,53220942648"
RR,0888P01,"9317,09053785005"
RR,0288P01,"5759,0040902398"
RR,0588P01,"8042,76133473217"
RR,0388P01,"6701,06362715683"
RR,0688P01,
RR,0188P01,"6090,14037462135"
RR,0788P01,"14497,8115097497"
RR,0488P01,"10104,8877311593"
RR,0988P01,"5427,79393690363"
RR,1088P01,
RR,0313P01,"5566,96971520797"
RR,0114P01,"12398,8821613775"
RR,0111P02,"6318,29630547416"
RR,0414P01,"3871,63095171153"
RR,0531Q01,"3507,60869828655"
RR,0114Q01,"11783,5324823942"
RR,0531Q02,"11304,9759782808"
RR,0321R01,"3461,04904086315"
RR,0914R01,"5300,28550118258"
RR,0612R01,"4605,5773529113"
RR,0714R01,"5056,61755199556"
RR,0713R01,"5106,1378359167"
RR,0312R01,"2495,47262019571"
RR,0414R01,"6508,84746542185"
RR,0712S01,
RR,0918S01,
RR,0918S02,"9071,86092133716"
RR,0415S01,"1943,54883300177"
RR,0615S01,"5667,77739777398"
RR,1022S01,"6233,32462662662"
RR,1032S01,"9223,62222503583"
RR,1032S03,"3909,8252524925"
RR,0412S01,"6133,86564238142"
RR,0923S01,"5961,32823832889"
RR,0821S01,"5278,00601360184"
RR,0716S01,
RR,0714S01,"6379,45078474393"
RR,0615S02,"5688,79291855494"
RR,0716S02,"1755,5303904266"
RR,0714S02,"6771,19867707391"
RR,0713S01,"10395,3100416358"
RR,0616S01,"5304,78424236986"
RR,0615S03,"6603,65143616769"
RR,0312S01,"11003,2847669179"
RR,0715S01,"2624,93255469597"
RR,0215T01,"2871,40397138673"
RR,0114T01,
RR,0714T01,"4175,11256957258"
RR,0221T01,
RR,0915T01,"6271,83160088842"
RR,0512T01,"6318,87786744368"
RR,1041T01,
RR,1041T02,"3490,24376777238"
RR,1015T01,"4363,83195160318"
RR,0811V01,"18758,0642270063"
RR,0811Z01,"5533,55846091964"
PA,0011A08,"7735,61417835627"
PA,0011A02,"1784,88263243725"
PA,0011A05,"4636,00764148215"
PA,0011A03,"6037,70783302041"
PA,0011A06,"6324,90527559972"
PA,0011A01,"4091,62146864869"
PA,0011A07,"9967,50691653496"
PA,0011A04,"8498,91380227551"
PA,0011A09,"5359,63056709687"
PA,0011A10,"4290,85596648693"
PA,0413A01,"5080,00984658034"
PA,0413A02,"4805,01030709764"
PA,0716A01,"5944,29271563353"
PA,0731A01,"8078,74501815682"
PA,0617A01,"8639,63233812605"
PA,0811A01,"7750,80668926649"
PA,0811A03,"9072,96824818932"
PA,0811A04,"9113,33879987806"
PA,0811A05,"7750,80668926649"
PA,0721A01,"8282,75203496975"
PA,0914A01,"4061,90608572679"
PA,0312A01,"4033,42766502955"
PA,0831A01,"9406,93111502357"
PA,0222A01,"5265,86244721758"
PA,0731A02,"4266,0897017308"
PA,0322A01,"5101,76638958583"
PA,0213A01,"2196,56576954032"
PA,0215A01,"1784,88263243725"
PA,0114A01,"2196,56576954032"
PA,0213A02,"3358,03808451607"
PA,0213A03,"2358,19257435905"
PA,0114A02,"1590,009122403"
PA,0921A01,"3615,59357547585"
PA,0533A01,"3180,05748066734"
PA,0714A01,"6903,28530544023"
PA,0612B01,"6267,79538477439"
PA,0322B01,"4978,803678726"
PA,0711B01,"11693,1211005563"
PA,0511B01,"5757,32139080787"
PA,0114B01,"9190,87576389787"
PA,0914B01,"3481,89398766068"
PA,0512B01,"4468,47918013063"
PA,0512B02,"3249,13117239726"
PA,0811C01,"9113,33879987806"
PA,0722C01,"13730,0382962111"
PA,0614C01,"5964,37966194406"
PA,0111C01,"7033,92837853062"
PA,0617C01,"8639,63233812605"
PA,0312C01,"9288,62511870296"
PA,1041C01,"8614,69426131545"
PA,0114C01,"16812,2936003227"
PA,0521C01,"3620,83915674124"
PA,0542C01,"6604,74980863274"
PA,0221C01,"2121,97151671836"
PA,0722C02,"16306,6721425114"
PA,1031C01,"6777,78937920961"
PA,0114C02,"4636,00764148215"
PA,0312C02,"9869,3037139616"
PA,0114C03,"9869,3037139616"
PA,0211C01,"1898,85712170203"
PA,0114C04,"985,962555390869"
PA,0413C01,"4470,94607767683"
PA,0617C02,"8639,63233812605"
PA,0114C05,"5410,66975211913"
PA,0211C02,"3041,7722124651"
PA,0321C01,"4426,42438031174"
PA,0222C01,"1342,69610047147"
PA,0732C01,"6798,73417688085"
PA,0716C01,"4434,51171119067"
PA,0411C01,"9991,37222568705"
PA,0411G01,"6729,6397314724"
PA,0732C02,"4178,67698131115"
PA,0617C03,"8639,63233812605"
PA,0215D01,"1762,24830161529"
PA,0114D01,"1323,48948802797"
PA,0612D01,"5306,46514666615"
PA,0212D01,"3569,73740637852"
PA,0212D02,"3072,11223197151"
PA,0212D03,"9697,66735696482"
PA,0212D04,"5490,26263239846"
PA,0211D01,"3290,80083052679"
PA,0421D01,"15009,6444944868"
PA,0521E01,"3624,05766415162"
PA,0311E01,"6073,91964744445"
PA,1011E01,"1699,39111784486"
PA,0114E01,"3943,09291378737"
PA,0114E02,"6592,86753568573"
PA,0113E01,"6592,86753568573"
PA,0113E02,"5837,12803170885"
PA,0915E01,"3430,75362635968"
PA,0114E03,"2439,42170195863"
PA,0114E04,"4157,90038302276"
PA,0113E03,"5044,18054169481"
PA,0112E01,"5267,78406678429"
PA,0714E01,"14443,9239233848"
PA,0713E01,"14033,8129135779"
PA,0413E01,"5884,32221368762"
PA,0713E02,"9665,78092450377"
PA,0913E01,"4317,44209285564"
PA,0114E05,"3798,94439239201"
PA,0710E01,"13287,5171098563"
PA,0714E02,"6734,98339299957"
PA,0716E01,"5944,29271563353"
PA,0811E01,"9113,33879987806"
PA,0712E01,"6662,0255352606"
PA,0712E02,"6662,0255352606"
PA,0716E03,"4587,84979162807"
PA,0713E03,"7555,32592150881"
PA,0714E03,"11980,5957041525"
PA,0711E01,"11693,1211005563"
PA,0731E01,"4672,27590380866"
PA,0732E01,"15009,4362429056"
PA,0731E02,"8078,74501815682"
PA,0731E03,"8078,74501815682"
PA,0721E01,"8374,69946868322"
PA,0711E02,"11693,1211005563"
PA,0811E02,"9113,33879987806"
PA,0711E03,"11693,1211005563"
PA,0616E01,"7077,61031822879"
PA,0714E04,"7668,47707118229"
PA,0714E05,"10443,5031852267"
PA,0713E04,"12669,536313747"
PA,0714E06,"7540,14263499702"
PA,0725E01,"11717,291366035"
PA,0722E01,"14351,6836142443"
PA,0724E01,"15168,087135036"
PA,0711E04,"11693,1211005563"
PA,0831E01,"9406,93111502357"
PA,0724E02,"15168,087135036"
PA,0725E02,"11717,291366035"
PA,0732E02,"11658,0381232243"
PA,0613E01,"8639,63233812605"
PA,0714E07,"12408,8862307065"
PA,0732E03,"16150,6437662991"
PA,0713E05,"17450,9521260935"
PA,0714E08,"20829,0966099538"
PA,0716E04,"6412,43600607987"
PA,0715E01,"11081,8376071172"
PA,0821E01,"6985,92543727222"
PA,0724E03,"15168,087135036"
PA,0725E03,"11717,291366035"
PA,0715E02,"10776,5826493236"
PA,0714E09,"9928,04968798306"
PA,0715E03,"12148,7649467003"
PA,0716E05,"6896,25663338969"
PA,0713E06,"13583,6461905931"
PA,0732E04,"9065,3481205232"
PA,0711E05,"11693,1211005563"
PA,0114E06,"7090,95193478266"
PA,0114E07,"6415,4063337762"
PA,0542E01,"6741,26411422497"
PA,0114E08,"3791,14696168681"
PA,1012E01,"1528,96857960544"
PA,0732E05,"11285,9476404472"
PA,1015E01,"1964,05729050901"
PA,0214F01,"1805,1882018628"
PA,0715F01,"4920,90210782039"
PA,0916F01,"5078,75750112607"
PA,0223F01,"1902,61649354714"
PA,0114F01,"1902,61649354714"
PA,0533F01,"2840,95875480086"
PA,0533F02,"3572,76062683347"
PA,0114F02,"1275,64895714777"
PA,0533F03,"2702,32482248937"
PA,0915F01,"3164,16575282352"
PA,0915F02,"3339,90256105415"
PA,1014F01,"2957,78176365413"
PA,0113F01,"6401,21054175003"
PA,0211F02,"1858,06270992109"
PA,0811F01,"9113,33879987806"
PA,1013G01,"2368,98694368196"
PA,0532G01,"7384,72283072983"
PA,0312G01,"6324,84116271401"
PA,0114G01,"5226,52620704046"
PA,0532G02,"14805,5308950153"
PA,0532G03,"9619,78602973465"
PA,0921G01,"4420,00865110051"
PA,0712G01,"6662,0255352606"
PA,0416G01,"6129,35401058855"
PA,0322G01,"6651,98622176504"
PA,0413G01,"10576,5164951189"
PA,0413G02,"3754,12828932259"
PA,0413G03,"6072,5769971075"
PA,0612G01,"26155,1945192578"
PA,0413G04,"8181,26767300127"
PA,0413G05,"6168,65478077824"
PA,0413G06,"6168,65478077824"
PA,0413G07,"6168,65478077824"
PA,0732G01,"8220,25287695142"
PA,0712G02,"6662,0255352606"
PA,0413G08,"6168,65478077824"
PA,0714G01,"9419,56600664616"
PA,1014G01,"1416,35986078759"
PA,0413G09,"8181,26767300127"
PA,0413G10,"6168,65478077824"
PA,0412G01,"4740,75668679162"
PA,0413G11,"5037,43501857025"
PA,1041G01,"3112,26913710002"
PA,0413G12,"6168,65478077824"
PA,0222H01,"3704,14576725737"
PA,0213H01,"2073,96867879039"
PA,0114H01,"3704,14576725737"
